 # File h.dat, created by Task#1 of TABOO on 2025.03.09 time=16.06.51
 # These h numbers are of _tidal_ type
 71        0.20774820E-01       0.27315027E+00       0.44082756E-07       0.10810197E-07       0.25796415E-30       0.34467825E-01       0.25184764E-03       0.64364196E-28       0.58505325E-05       0.54571969E-05       0.10897260E-25       0.43237430E-08       0.46454008E-10      -0.41369360E-26
 72        0.20520754E-01       0.26302332E+00       0.36077490E-07       0.82594533E-08      -0.31483041E-30       0.33787551E-01       0.24351099E-03      -0.46018377E-28       0.48981851E-05       0.51251762E-05       0.10735470E-24       0.35533552E-08       0.36861910E-10      -0.78723166E-26
 73        0.20273597E-01       0.25328779E+00       0.29481456E-07       0.63012027E-08      -0.18675630E-31       0.33124294E-01       0.23538523E-03       0.67043606E-28       0.40858633E-05       0.47979104E-05      -0.13744695E-24       0.29181468E-08       0.29252782E-10       0.10504459E-25
 74        0.20033091E-01       0.24393317E+00       0.24055931E-07       0.48001950E-08      -0.18616912E-30       0.32477441E-01       0.22747129E-03      -0.37106739E-28       0.33965623E-05       0.44763128E-05       0.16458245E-24       0.23948799E-08       0.23216416E-10      -0.18590228E-25
 75        0.19798987E-01       0.23494848E+00       0.19600560E-07       0.36514399E-08      -0.71445443E-31       0.31846408E-01       0.21976936E-03       0.25270134E-29       0.28146618E-05       0.41616540E-05       0.20819814E-24       0.19642002E-08       0.18427456E-10      -0.27031129E-25
 76        0.19571046E-01       0.22632244E+00       0.15947662E-07       0.27735978E-08      -0.23687868E-30       0.31230642E-01       0.21227901E-03      -0.12182452E-27       0.23258830E-05       0.38554255E-05       0.59938957E-24       0.16100132E-08       0.14627859E-10      -0.71921348E-25
 77        0.19349043E-01       0.21804353E+00       0.12957272E-07       0.21037711E-08       0.66140166E-31       0.30629616E-01       0.20499920E-03       0.52635620E-28       0.19172683E-05       0.35591982E-05      -0.49911706E-25       0.13189552E-08       0.11612987E-10       0.25872003E-26
 78        0.19132757E-01       0.21010011E+00       0.10512845E-07       0.15934120E-08      -0.52102700E-31       0.30042828E-01       0.19792838E-03      -0.39789731E-27       0.15771646E-05       0.32744907E-05       0.80544242E-24       0.10799458E-08       0.92205530E-11      -0.79144658E-25
 79        0.18921982E-01       0.20248048E+00       0.85175676E-08       0.12051141E-08      -0.26225793E-31       0.29469800E-01       0.19106453E-03      -0.18693809E-27       0.12952000E-05       0.30026606E-05       0.74301187E-24       0.88380949E-09       0.73218632E-11      -0.86702016E-25
 80        0.18716516E-01       0.19517301E+00       0.68911857E-08       0.91010493E-09      -0.20392309E-30       0.28910077E-01       0.18440520E-03      -0.24772635E-27       0.10622429E-05       0.27448252E-05       0.22786522E-24       0.72295763E-09       0.58148590E-11      -0.12721342E-25
 81        0.18516169E-01       0.18816611E+00       0.55673114E-08       0.68628914E-09      -0.23053413E-30       0.28363226E-01       0.17794760E-03      -0.12796501E-28       0.87034128E-06       0.25018145E-05       0.19641772E-24       0.59112100E-09       0.46186034E-11      -0.24755685E-25
 82        0.18320757E-01       0.18144836E+00       0.44911312E-08       0.51672611E-09      -0.19163606E-30       0.27828830E-01       0.17168862E-03       0.24171277E-27       0.71264297E-06       0.22741539E-05      -0.64275952E-24       0.48312604E-09       0.36689068E-11       0.71262386E-25
 83        0.18130105E-01       0.17500853E+00       0.36174709E-08       0.38844740E-09      -0.48449185E-30       0.27306495E-01       0.16562488E-03       0.14298822E-28       0.58330138E-06       0.20620720E-05      -0.31845119E-24       0.39470758E-09       0.29148587E-11       0.38102789E-25
 84        0.17944044E-01       0.16883559E+00       0.29091639E-08       0.29154034E-09      -0.29987193E-31       0.26795843E-01       0.15975276E-03       0.34904852E-27       0.47737220E-06       0.18655259E-05      -0.40021441E-24       0.32235266E-09       0.23160777E-11       0.36546842E-25
 85        0.17762413E-01       0.16291879E+00       0.23356814E-08       0.21843908E-09      -0.32774170E-30       0.26296511E-01       0.15406846E-03      -0.22350902E-27       0.39070702E-06       0.16842382E-05       0.15124229E-24       0.26317038E-09       0.18405314E-11      -0.63550853E-26
